"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 20:25:19 GMT 2023","Thu Feb 02 20:25:20 GMT 2023","290","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","Custom rate",""
"passed","Thu Feb 02 20:18:41 GMT 2023","Thu Feb 02 20:18:42 GMT 2023","1027","/account","","","","","/account/testAccountDelete",""
"passed","Thu Feb 02 20:19:42 GMT 2023","Thu Feb 02 20:19:42 GMT 2023","386","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","pre-requestSchedulingAddcourse for Client-350639 (Buddy Stanley) and Employee-290681(Christian Garcia)",""
"passed","Thu Feb 02 20:27:27 GMT 2023","Thu Feb 02 20:27:27 GMT 2023","390","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Authorization expired or not valid for service date","","","","","POST Create service code",""
"passed","Thu Feb 02 20:27:43 GMT 2023","Thu Feb 02 20:27:43 GMT 2023","260","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","Default rate",""
"passed","Thu Feb 02 20:26:11 GMT 2023","Thu Feb 02 20:26:11 GMT 2023","253","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Copay has a precision of 6 and scale of 2 (####.##)","","","","","Custom rate",""
"passed","Thu Feb 02 20:26:46 GMT 2023","Thu Feb 02 20:26:46 GMT 2023","229","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:20:23 GMT 2023","Thu Feb 02 20:20:25 GMT 2023","1859","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by exceptions",""
"passed","Thu Feb 02 20:27:44 GMT 2023","Thu Feb 02 20:27:46 GMT 2023","1989","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","POST Service address required",""
"passed","Thu Feb 02 20:27:36 GMT 2023","Thu Feb 02 20:27:39 GMT 2023","2277","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Units of service","","","","","POST Units of service",""
"passed","Thu Feb 02 20:18:51 GMT 2023","Thu Feb 02 20:18:52 GMT 2023","1010","/abctemplate","","","","","/abctemplate/testDeleteFunctionToOptionOfTemplate",""
"passed","Thu Feb 02 20:21:54 GMT 2023","Thu Feb 02 20:21:56 GMT 2023","1415","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - EndTime",""
"passed","Thu Feb 02 20:21:37 GMT 2023","Thu Feb 02 20:21:39 GMT 2023","2029","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet ExceedsAuth",""
"passed","Thu Feb 02 20:24:22 GMT 2023","Thu Feb 02 20:24:22 GMT 2023","189","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","testGetBillingcretedServiceCodesId",""
"passed","Thu Feb 02 20:19:49 GMT 2023","Thu Feb 02 20:19:49 GMT 2023","427","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:22:24 GMT 2023","Thu Feb 02 20:22:24 GMT 2023","244","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","POST Insert Timesheet",""
"passed","Thu Feb 02 20:23:16 GMT 2023","Thu Feb 02 20:23:17 GMT 2023","296","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:26:55 GMT 2023","Thu Feb 02 20:26:56 GMT 2023","513","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:20:19 GMT 2023","Thu Feb 02 20:20:21 GMT 2023","1959","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by last month",""
"passed","Thu Feb 02 20:27:49 GMT 2023","Thu Feb 02 20:27:49 GMT 2023","208","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Time worked","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:27:17 GMT 2023","Thu Feb 02 20:27:19 GMT 2023","2013","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment has already been converted","","","","","POST The appointment has already been converted",""
"passed","Thu Feb 02 20:24:46 GMT 2023","Thu Feb 02 20:24:47 GMT 2023","313","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","GET Timesheet Id for Update",""
"passed","Thu Feb 02 20:23:07 GMT 2023","Thu Feb 02 20:23:08 GMT 2023","1386","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveTimeScheduled is less 0",""
"passed","Thu Feb 02 20:20:16 GMT 2023","Thu Feb 02 20:20:17 GMT 2023","1711","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by the Last 30 days",""
"passed","Thu Feb 02 20:27:09 GMT 2023","Thu Feb 02 20:27:11 GMT 2023","1878","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/Amount exceeds maximum authorized","","","","","POST Amount exceeds maximum authorized",""
"passed","Thu Feb 02 20:22:34 GMT 2023","Thu Feb 02 20:22:34 GMT 2023","282","/timesheet/Setup","","","","","POST Insert Timesheet",""
"passed","Thu Feb 02 20:26:44 GMT 2023","Thu Feb 02 20:26:44 GMT 2023","279","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","Custom rate",""
"passed","Thu Feb 02 20:26:15 GMT 2023","Thu Feb 02 20:26:15 GMT 2023","292","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Restrict Early Timesheet Conversion","","","","","POST Create service code",""
"passed","Thu Feb 02 20:27:03 GMT 2023","Thu Feb 02 20:27:03 GMT 2023","262","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","Default rate",""
"passed","Thu Feb 02 20:28:12 GMT 2023","Thu Feb 02 20:28:12 GMT 2023","322","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","Custom rate",""
"passed","Thu Feb 02 20:21:59 GMT 2023","Thu Feb 02 20:22:01 GMT 2023","1974","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet DurationMismatch",""
"passed","Thu Feb 02 20:28:16 GMT 2023","Thu Feb 02 20:28:17 GMT 2023","257","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:23:29 GMT 2023","Thu Feb 02 20:23:30 GMT 2023","1523","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateClient is less 0",""
"passed","Thu Feb 02 20:23:56 GMT 2023","Thu Feb 02 20:23:57 GMT 2023","1356","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet SignatureType is Employee",""
"passed","Thu Feb 02 20:28:05 GMT 2023","Thu Feb 02 20:28:05 GMT 2023","351","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146 Copy","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:25:11 GMT 2023","Thu Feb 02 20:25:12 GMT 2023","251","/timesheet/PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","","auth",""
"passed","Thu Feb 02 20:19:39 GMT 2023","Thu Feb 02 20:19:41 GMT 2023","1844","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-ProviderLastName",""
"passed","Thu Feb 02 20:27:42 GMT 2023","Thu Feb 02 20:27:42 GMT 2023","212","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:25:23 GMT 2023","Thu Feb 02 20:25:23 GMT 2023","201","/timesheet/PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","","POST Create service code",""
"passed","Thu Feb 02 20:21:21 GMT 2023","Thu Feb 02 20:21:22 GMT 2023","1485","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet CodeMismatch",""
"passed","Thu Feb 02 20:24:27 GMT 2023","Thu Feb 02 20:24:28 GMT 2023","496","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:18:38 GMT 2023","Thu Feb 02 20:18:39 GMT 2023","1003","Auth","","","","","authOldAPI",""
"passed","Thu Feb 02 20:23:57 GMT 2023","Thu Feb 02 20:23:57 GMT 2023","314","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:20:50 GMT 2023","Thu Feb 02 20:20:51 GMT 2023","559","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:19:23 GMT 2023","Thu Feb 02 20:19:24 GMT 2023","555","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:22:11 GMT 2023","Thu Feb 02 20:22:13 GMT 2023","1494","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet Exceptions",""
"passed","Thu Feb 02 20:24:28 GMT 2023","Thu Feb 02 20:24:29 GMT 2023","283","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:28:22 GMT 2023","Thu Feb 02 20:28:24 GMT 2023","2369","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","PUT Converted Timesheet Code",""
"passed","Thu Feb 02 20:25:34 GMT 2023","Thu Feb 02 20:25:34 GMT 2023","183","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Deleted service code","","","","","Default rate",""
"passed","Thu Feb 02 20:25:54 GMT 2023","Thu Feb 02 20:25:54 GMT 2023","272","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Service notes are required","","","","","Default rate",""
"passed","Thu Feb 02 20:22:18 GMT 2023","Thu Feb 02 20:22:18 GMT 2023","246","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","Login to Members as Zucchini Squash",""
"passed","Thu Feb 02 20:21:53 GMT 2023","Thu Feb 02 20:21:54 GMT 2023","1726","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - StartTime",""
"passed","Thu Feb 02 20:23:05 GMT 2023","Thu Feb 02 20:23:05 GMT 2023","261","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"failed","Thu Feb 02 20:25:03 GMT 2023","Thu Feb 02 20:25:05 GMT 2023","1911","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","POST Timesheets Convert-Appointment Id without Fee schedule",""
"passed","Thu Feb 02 20:22:57 GMT 2023","Thu Feb 02 20:22:58 GMT 2023","1316","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet StartTime is exceeded 86,400",""
"passed","Thu Feb 02 20:22:21 GMT 2023","Thu Feb 02 20:22:21 GMT 2023","218","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:24:09 GMT 2023","Thu Feb 02 20:24:10 GMT 2023","271","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:23:38 GMT 2023","Thu Feb 02 20:23:38 GMT 2023","287","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:20:09 GMT 2023","Thu Feb 02 20:20:10 GMT 2023","490","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:27:19 GMT 2023","Thu Feb 02 20:27:19 GMT 2023","250","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment has already been converted","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:28:09 GMT 2023","Thu Feb 02 20:28:09 GMT 2023","113","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146 Copy","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:27:20 GMT 2023","Thu Feb 02 20:27:21 GMT 2023","486","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:26:24 GMT 2023","Thu Feb 02 20:26:26 GMT 2023","2654","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted","","","","","POST Authorization deleted",""
"passed","Thu Feb 02 20:21:40 GMT 2023","Thu Feb 02 20:21:41 GMT 2023","1615","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - ClientContactId",""
"passed","Thu Feb 02 20:26:50 GMT 2023","Thu Feb 02 20:26:50 GMT 2023","383","/timesheet/PRAC-867  Validation Service - Service Address Change/Change Start/End Time ","","","","","POST Create service code",""
"passed","Thu Feb 02 20:22:51 GMT 2023","Thu Feb 02 20:22:53 GMT 2023","2038","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet StartTimeScheduled is less 0",""
"passed","Thu Feb 02 20:26:35 GMT 2023","Thu Feb 02 20:26:36 GMT 2023","209","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires schedule conversion","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:25:43 GMT 2023","Thu Feb 02 20:25:45 GMT 2023","2059","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires authorization","","","","","POST Service code requires authorization",""
"passed","Thu Feb 02 20:18:49 GMT 2023","Thu Feb 02 20:18:50 GMT 2023","1085","/abctemplate","","","","","/abctemplate/testPutOptionToTemplate",""
"passed","Thu Feb 02 20:19:13 GMT 2023","Thu Feb 02 20:19:15 GMT 2023","1612","/timesheet/Setup","","","","","GET Event Timesheet by Segment Id",""
"passed","Thu Feb 02 20:26:08 GMT 2023","Thu Feb 02 20:26:08 GMT 2023","397","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Place of service is required","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:22:34 GMT 2023","Thu Feb 02 20:22:35 GMT 2023","275","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:21:06 GMT 2023","Thu Feb 02 20:21:08 GMT 2023","1610","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - ClientFirstName",""
"passed","Thu Feb 02 20:19:22 GMT 2023","Thu Feb 02 20:19:23 GMT 2023","1778","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-ServiceDate",""
"passed","Thu Feb 02 20:26:07 GMT 2023","Thu Feb 02 20:26:07 GMT 2023","342","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - A fee schedule must be chosen","","","","","pre-requestContactsGetlocations",""
"passed","Thu Feb 02 20:27:47 GMT 2023","Thu Feb 02 20:27:47 GMT 2023","262","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Time worked","","","","","Custom rate",""
"passed","Thu Feb 02 20:26:59 GMT 2023","Thu Feb 02 20:26:59 GMT 2023","264","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/There was no authorization or billing code setup with the selected appointment","","","","","Custom rate",""
"passed","Thu Feb 02 20:27:11 GMT 2023","Thu Feb 02 20:27:12 GMT 2023","328","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Provider is not in network with the client","","","","","POST Create service code",""
"passed","Thu Feb 02 20:22:59 GMT 2023","Thu Feb 02 20:23:01 GMT 2023","1939","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet EndTimeScheduled is less 0",""
"passed","Thu Feb 02 20:20:10 GMT 2023","Thu Feb 02 20:20:12 GMT 2023","1679","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by the last 7 days by default",""
"passed","Thu Feb 02 20:25:45 GMT 2023","Thu Feb 02 20:25:46 GMT 2023","304","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","POST Create service code",""
"passed","Thu Feb 02 20:26:56 GMT 2023","Thu Feb 02 20:26:58 GMT 2023","1913","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","POST Duration of appointment is within authorized allowed time (per appointment)",""
"passed","Thu Feb 02 20:23:19 GMT 2023","Thu Feb 02 20:23:20 GMT 2023","1518","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet AdminNote length is exceeded 2000",""
"passed","Thu Feb 02 20:24:31 GMT 2023","Thu Feb 02 20:24:33 GMT 2023","1423","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","GET Timesheet exceptions",""
"passed","Thu Feb 02 20:23:25 GMT 2023","Thu Feb 02 20:23:25 GMT 2023","281","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:28:20 GMT 2023","Thu Feb 02 20:28:20 GMT 2023","304","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","GET Timesheet convert",""
"passed","Thu Feb 02 20:20:27 GMT 2023","Thu Feb 02 20:20:28 GMT 2023","1594","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by date in descending order",""
"passed","Thu Feb 02 20:20:48 GMT 2023","Thu Feb 02 20:20:48 GMT 2023","250","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Event Timesheet",""
"passed","Thu Feb 02 20:20:04 GMT 2023","Thu Feb 02 20:20:06 GMT 2023","1645","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by code between scheduled appointment and the draft timesheet",""
"passed","Thu Feb 02 20:24:02 GMT 2023","Thu Feb 02 20:24:04 GMT 2023","1868","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet Description length is less 2000",""
"passed","Thu Feb 02 20:26:54 GMT 2023","Thu Feb 02 20:26:55 GMT 2023","338","/timesheet/PRAC-806 Validation Service - Validate Duration/Duration of appointment is within authorized allowed time (per appointment)","","","","","Default rate",""
"passed","Thu Feb 02 20:22:44 GMT 2023","Thu Feb 02 20:22:47 GMT 2023","2672","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet ServiceDateScheduled YEAR is less 1753",""
"passed","Thu Feb 02 20:22:04 GMT 2023","Thu Feb 02 20:22:06 GMT 2023","2021","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet StartTimeMismatch",""
"passed","Thu Feb 02 20:27:31 GMT 2023","Thu Feb 02 20:27:32 GMT 2023","406","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment is no longer active","","","","","POST Create service code",""
"passed","Thu Feb 02 20:26:59 GMT 2023","Thu Feb 02 20:26:59 GMT 2023","272","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/There was no authorization or billing code setup with the selected appointment","","","","","Default rate",""
"passed","Thu Feb 02 20:23:34 GMT 2023","Thu Feb 02 20:23:36 GMT 2023","1439","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateClientAgreed is exceeded scale 18 precision 5",""
"passed","Thu Feb 02 20:28:18 GMT 2023","Thu Feb 02 20:28:18 GMT 2023","293","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","POST Create service code",""
"passed","Thu Feb 02 20:25:41 GMT 2023","Thu Feb 02 20:25:42 GMT 2023","275","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires authorization","","","","","POST Create service code",""
"passed","Thu Feb 02 20:18:41 GMT 2023","Thu Feb 02 20:18:42 GMT 2023","1089","/abctemplate","","","","","/abctemplate/testPutTemplates",""
"passed","Thu Feb 02 20:28:28 GMT 2023","Thu Feb 02 20:28:31 GMT 2023","2118","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","PUT Converted Timesheet Date",""
"passed","Thu Feb 02 20:18:52 GMT 2023","Thu Feb 02 20:18:54 GMT 2023","1097","/abctemplate","","","","","/abctemplate/testDeleteOptionToTemplate",""
"passed","Thu Feb 02 20:20:08 GMT 2023","Thu Feb 02 20:20:09 GMT 2023","1620","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by place of service between scheduled appointment and the draft timesheet",""
"passed","Thu Feb 02 20:18:47 GMT 2023","Thu Feb 02 20:18:48 GMT 2023","1053","/abctemplate","","","","","/abctemplate/testPostShareTemplateById",""
"passed","Thu Feb 02 20:26:28 GMT 2023","Thu Feb 02 20:26:29 GMT 2023","279","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","create authorization",""
"passed","Thu Feb 02 20:25:57 GMT 2023","Thu Feb 02 20:25:57 GMT 2023","186","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Service notes are required","","","","","DELETE Service Code",""
"passed","Thu Feb 02 20:24:24 GMT 2023","Thu Feb 02 20:24:26 GMT 2023","1524","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","testDeleteBillingServiceCodesId",""
"passed","Thu Feb 02 20:25:58 GMT 2023","Thu Feb 02 20:25:58 GMT 2023","278","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Service notes must be at least 140 characters","","","","","Custom rate",""
"passed","Thu Feb 02 20:19:09 GMT 2023","Thu Feb 02 20:19:09 GMT 2023","199","/timesheet/Setup","","","","","auth",""
"passed","Thu Feb 02 20:24:14 GMT 2023","Thu Feb 02 20:24:15 GMT 2023","268","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:25:07 GMT 2023","Thu Feb 02 20:25:10 GMT 2023","2242","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","DELETE Timecheet",""
"passed","Thu Feb 02 20:28:02 GMT 2023","Thu Feb 02 20:28:03 GMT 2023","261","/timesheet/PRAC-1185 - Update language of verification exception","","","","","GET Timesheet Id for Update",""
"passed","Thu Feb 02 20:28:10 GMT 2023","Thu Feb 02 20:28:11 GMT 2023","503","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","Credentials",""
"passed","Thu Feb 02 20:23:09 GMT 2023","Thu Feb 02 20:23:10 GMT 2023","1355","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveTime is less 0",""
"failed","Thu Feb 02 20:24:48 GMT 2023","Thu Feb 02 20:24:49 GMT 2023","1790","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","POST Timesheets Convert-Draft Id",""
"passed","Thu Feb 02 20:18:38 GMT 2023","Thu Feb 02 20:18:39 GMT 2023","1184","Auth","","","","","authOldAPI",""
"passed","Thu Feb 02 20:22:06 GMT 2023","Thu Feb 02 20:22:08 GMT 2023","1473","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet DateMismatch",""
"passed","Thu Feb 02 20:26:40 GMT 2023","Thu Feb 02 20:26:40 GMT 2023","444","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","pre-requestSchedulingAddcourse",""
"passed","Thu Feb 02 20:19:08 GMT 2023","Thu Feb 02 20:19:09 GMT 2023","413","Auth","","","","","auth",""
"passed","Thu Feb 02 20:23:49 GMT 2023","Thu Feb 02 20:23:49 GMT 2023","274","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Thu Feb 02 20:19:27 GMT 2023","Thu Feb 02 20:19:30 GMT 2023","3564","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-ProviderContactId",""
"passed","Thu Feb 02 20:21:22 GMT 2023","Thu Feb 02 20:21:24 GMT 2023","2008","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet DurationMismatch",""
"passed","Thu Feb 02 20:24:47 GMT 2023","Thu Feb 02 20:24:48 GMT 2023","860","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","PUT Insert Timesheet",""
"passed","Thu Feb 02 20:28:11 GMT 2023","Thu Feb 02 20:28:12 GMT 2023","368","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","prmission",""
"passed","Thu Feb 02 20:28:11 GMT 2023","Thu Feb 02 20:28:11 GMT 2023","372","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","Create group - Clients Using Custom Forms",""
